"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";"Characteristics:Марка автомобиля";Weight;Length;Width;Height;"SEO title";"SEO descr";"SEO keywords";"FB title";"FB descr"
778873696292;;;;"Одежда и мерч";"Тактические перчатки OFF ROAD MASTER Tactical Gloves";;"Удобные, комфортные и стильные тактические перчатки <strong>Arcane Warrior OFF ROAD MASTER Tactical Gloves</strong><br /><ul><li data-list=""bullet"">Накладки из TPR на тыльной стороне ладони, костяшках и пальцах обеспечивают эффективную защиту всей тыльной стороны ладони, превосходную амортизацию от ударов.</li><li data-list=""bullet"">Указательный и большой пальцы имеют накладки из полиуретанового материала, совместимого с сенсорными экранами.</li><li data-list=""bullet"">Боковой ремешок + застежка-защелка позволяют легко соединить две перчатки, чтобы их не потерять.</li><li data-list=""bullet"">TPR резиновое уплотнение анти-удар, анти-капля для повышения защиты суставов, мягкий, легко сгибается</li><li data-list=""bullet"">Силиконовая губка ладони, совмещена с губкой анти-шок, удобно носить - поверхностный слой силикона нескользящей, улучшает сцепление</li><li data-list=""bullet"">Пальцы с сенсорным экраном, подходят для большинства электронных устройств</li><li data-list=""bullet"">Усиленная кожа пальцев, устойчивая к истиранию микрофибра, обеспечивает двойную защиту ногтей</li><li data-list=""bullet"">Трехмерная структура пальцев, микрофибра сшита с ультратонкой лестничной тканью на всех четырех сторонах структуры пальцев, так что ношение более комфортно, дополнительная вентиляция от пота.</li><li data-list=""bullet"">Боковая тесьма + кнопки-защелки, легко соединить две перчатки вместе, чтобы не потерять.</li><li data-list=""bullet"">Манжета ладони для крепления альпинистской пряжки.</li><li data-list=""bullet""></li></ul>РАЗМЕРЫ:<br />M ширина ладони: 100 мм, длина: 220 мм, длина среднего пальца: 92, мм вес: 0.148 кг<br />L ширина ладони: 105 мм, длина: 230 мм, длина среднего пальца: 96 мм, вес: 0.156 кг<br />XL ширина ладони: 110 мм, длина: 240 мм, длина среднего пальца: 100 мм, вес: 0.162 кг<br /><br />";https://static.tildacdn.com/stor3566-3864-4866-b432-306662316661/11557399.jpg;;;;;;dFfFNfm7HpAOu5I95jh5;;;0;0;0;0;;;;;
454615892122;;A.046.000001,102-003-012-00;;;"Тактические перчатки OFF ROAD MASTER Tactical Gloves - M";;;;4987.00;0;;Размер:M;;KZEdnHKLfJz6P1yTDiuF;778873696292;;0;0;0;0;;;;;
617404929362;;A.046.000002,102-003-013-00;;;"Тактические перчатки OFF ROAD MASTER Tactical Gloves - L";;;;4987.00;0;;Размер:L;;64u42x8BN0V5F5evB1pn;778873696292;;0;0;0;0;;;;;
576885425652;;A.046.000003,102-003-014-00;;;"Тактические перчатки OFF ROAD MASTER Tactical Gloves - XL";;;;4987.00;0;;Размер:XL;;HBfshyY1Veae1U7VcisZ;778873696292;;0;0;0;0;;;;;
594716568752;;501-002-011-00;;"Одежда и мерч";"Кепка LANDING Sun Hat";;"S/M (55-57 см) Подходит для небольшой окружности головы.<br />L/XL (58-60 см) для нормального обхвата головы<br />XXL (60-62 см) подходит для большой окружности головы<br />XXXL (62-65 см) подходит для очень большой окружности головы.<br />Растяжимая и удобная посадка<br />Материал: Хлопок, полиэстер, спандекс.";https://static.tildacdn.com/stor3964-3430-4233-b965-633862666163/88613766.jpg;3515.00;0;;;"Выберите размер:XXL;XXXL";lLkB311HPHXuSim1vPuo;;;0;0;0;0;;;;;
843955184992;;A.059.000001,501-013-003-00;;"Одежда и мерч";"Зонт Arcane Warrior Brand Umbrellas";;"Двойной зонт максимального класса<br />Защищает 2-3 человек от ветра и дождя.<br />Сенсорное управление <br />Одна шелковистая гладкая кнопка для легкого открытия и закрытия";https://static.tildacdn.com/stor3935-3537-4263-a166-386634393239/35440728.jpg;3515.00;0;;;;5b9bZgHRLMVZ0pmRv2NF;;;0;0;0;0;;;;;
676686184702;;A.063.000004,501-004-010-00;;"Одежда и мерч";"Нарукавник Warrior's HEART Outdoor Ice Sleeve (Пара)";;"Размер изделия: 450*(100-120)мм<br />Обхват верхней части руки: 170-230 мм<br />Индекс защиты от солнца: SPF50+<br />Охлаждающая ткань, легкая и дышащая, впитывает влагу и пот, не боится солнца.<br />Полная эластичность, удобные и комфортные, длительное время ношения без стягивания, растяжение без деформации";https://static.tildacdn.com/stor3337-3937-4632-a431-323161373535/86638123.jpg;1045.00;0;;;;Rd46SKGi2afDaL4nJcYl;;;0;0;0;0;;;;;
743953308242;;;;"Offroad-оборудование;Допы>>>Допы к багажникам";"Шакл для буксировки Arcane Warrior DOMINATOR Lord's Buckle";;"Прочный шакл для буксировки внедорожника <strong>Arcane Warrior DOMINATOR Lord's Buckle</strong><br /><br /><strong>Размер</strong> : 126*123*45 мм<br /><strong>Размер упаковки</strong>: 215*132*76мм<br /><strong>Вес</strong>: 1.18 кг<br /><strong>Максимальное тяговое усилие</strong>: 6 т<br /><strong>Концепция дизайна</strong>: итальянский нотный дизайн<br /><strong>Материал</strong>: Сталь 40Cr, алюминиевый сплав 6061<br /><strong>Процесс производства</strong>: ЧПУ, ковка<br /><strong>Покрытие поверхности</strong>: электрофорезное порошковое покрытие, нано-оксидирование";https://static.tildacdn.com/stor3861-6236-4163-b664-613265373836/74718092.jpg;;;;;;IHvBFtRXNZuFRFtFeR1p;;;0;0;0;0;;;;;
548515613032;;A.049.000001,102-002-001-00;;;"Шакл для буксировки Arcane Warrior DOMINATOR Lord's Buckle - Santorini Blue";;;https://static.tildacdn.com/stor3861-6236-4163-b664-613265373836/74718092.jpg;5035.00;;;"Цвет:Santorini Blue";;L9YYeE38S8lHd0vI5NCt;743953308242;;0;0;0;0;;;;;
111457646262;;A.049.000002,102-002-002-00;;;"Шакл для буксировки Arcane Warrior DOMINATOR Lord's Buckle - Venice Red";;;https://static.tildacdn.com/stor3831-6261-4135-a533-386561386336/60898597.jpg;5035.00;;;"Цвет:Venice Red";;gvEX4jpFC4AzNS4pUu7a;743953308242;;0;0;0;0;;;;;
223702367662;;A.049.000003,102-002-003-00;;;"Шакл для буксировки Arcane Warrior DOMINATOR Lord's Buckle - Daylight Yellow";;;https://static.tildacdn.com/stor3764-3732-4332-b339-336137393634/68767738.jpg;5035.00;;;"Цвет:Daylight Yellow";;LBMttsARrDkFHkaLMLHo;743953308242;;0;0;0;0;;;;;
